resp,AGE,CRED,INCOME,MILEAGE,GENDER,MRTGI
0,60,640,40,12.838,1,NA
0,56,641,40,2.067,1,0
0,61,651,30,15.448,1,0
0,51,670,40,19.156,1,1
0,51,646,40,14.666,0,NA
0,60,666,70,0.442,0,1
0,51,643,110,11.887,0,0
0,64,649,50,16.896,1,1
0,60,644,20,15.307,1,1
0,51,659,50,3.082,1,0
0,57,641,20,5.21,0,0
0,55,663,50,1.979,1,1
0,59,655,40,8.696,0,0
0,61,651,20,22.193,1,0
0,56,643,50,4.828,1,0
0,56,672,30,16.956,0,NA
0,55,642,40,7.869,1,0
0,55,646,70,14.822,1,0
0,64,643,40,12.045,1,0
0,62,661,30,14.356,1,1
0,60,667,50,16.101,0,1
0,56,660,20,11.742,1,1
0,56,647,40,16.124,1,1
0,51,674,50,18.48,1,0
0,56,660,50,0.998,0,0
0,56,664,20,4.802,1,0
0,63,664,20,16.733,1,0
0,63,652,20,10.773,1,0
1,60,648,60,1.755,0,0
0,59,658,30,8.88,0,1
0,57,675,50,13.291,1,0
0,56,656,30,19.16,0,1
0,58,659,50,10.065,1,0
0,50,657,40,15.05,1,0
0,64,656,50,1.033,1,0
0,59,657,50,10.489,1,1
0,51,670,70,15.603,1,0
0,53,673,40,12.925,1,NA
0,61,643,70,10.825,1,0
0,53,661,50,19.434,0,1
0,55,678,30,19.475,1,1
0,51,656,50,7.928,1,0
0,63,657,40,13.629,1,1
0,58,642,50,19.236,1,0
0,50,643,40,5.656,0,1
0,64,664,30,11.168,0,0
0,64,658,40,14.524,1,1
0,56,671,20,12.945,0,0
0,53,677,40,12.556,1,0
0,50,672,50,18.68,0,0
0,64,671,50,15.044,1,0
0,62,642,40,5.319,1,0
0,55,660,50,10.927,0,0
0,65,660,40,13.71,1,1
0,52,667,50,18.524,0,0
0,63,663,40,0.461,0,0
1,53,645,60,13.269,1,0
0,62,663,40,17.891,1,1
0,51,677,40,4.685,0,1
1,51,673,60,17.601,1,0
0,52,655,30,16.574,1,0
0,60,665,40,10.745,0,1
0,53,640,40,18.659,0,0
0,64,646,40,13.54,1,0
0,61,655,50,18.185,0,0
0,54,677,30,14.667,0,1
0,52,651,50,1.625,1,1
0,55,659,50,10.588,1,0
0,56,644,60,11.936,0,NA
0,52,651,40,7.66,0,0
0,55,661,40,19.974,1,0
0,60,642,50,13.554,1,0
0,61,649,60,16.503,1,0
0,50,675,30,8.734,1,1
0,51,673,30,6.316,0,1
0,59,649,50,13.044,1,0
1,51,671,40,17.465,0,NA
0,52,667,50,2.489,0,0
0,63,664,60,5.765,0,0
0,57,659,30,7.02,0,1
0,55,646,40,16.476,1,0
0,51,658,30,19.058,1,1
0,54,678,110,16.285,1,0
0,56,651,50,13.08,0,1
0,51,650,50,19.632,1,1
0,58,645,40,7.929,1,0
0,60,661,40,0.44,1,0
0,51,670,40,2.556,0,1
0,60,676,50,14.436,1,0
0,52,652,30,17.397,1,0
0,59,673,40,6.804,1,1
0,55,651,40,15.939,1,1
0,56,675,50,3.454,1,0
0,54,650,50,4.036,0,0
0,55,664,40,13.351,0,0
0,56,671,60,9.695,0,0
0,58,644,40,12.948,1,0
0,55,641,110,11.883,1,0
0,63,664,40,18.002,1,0
0,54,677,40,3.698,1,1
0,63,665,40,18.47,0,0
0,62,653,70,19.829,0,NA
0,62,654,30,17.272,0,0
0,63,676,40,12.316,1,0
0,54,665,30,15.851,1,1
0,54,641,50,9.581,1,0
1,50,672,20,19.352,0,0
0,64,655,40,7.537,1,0
0,56,646,40,16.253,1,1
0,56,642,40,13.835,0,1
0,56,673,50,6.613,1,1
0,53,644,50,11.511,0,0
0,55,677,40,13.068,1,0
0,61,644,50,19.131,0,0
1,53,658,40,16.679,0,0
0,57,661,50,7.066,0,0
0,58,662,40,11.459,1,0
0,59,641,110,10.19,0,0
0,57,652,40,12.461,1,1
0,51,657,30,17.419,1,1
0,64,647,50,1.608,1,0
0,61,676,50,3.663,1,0
0,51,675,40,12.019,0,0
0,58,641,20,18.616,1,0
0,62,652,50,5.18,0,0
0,60,677,50,14.999,1,0
0,60,660,50,9.42,1,1
0,61,651,20,15.204,0,1
0,52,667,20,18.416,0,NA
0,58,661,20,13.27,1,0
0,62,658,20,2.33,1,0
0,57,664,110,12.285,0,0
0,61,672,30,11.043,0,1
0,62,649,50,17.872,1,1
0,58,677,50,13.73,0,1
0,59,679,30,12.967,1,1
0,53,662,40,17.754,0,0
0,60,670,40,7.629,0,NA
0,60,655,40,10.347,1,0
0,62,676,60,10.285,1,0
0,57,655,40,19.099,1,1
0,59,642,40,19.453,1,0
0,60,674,40,19.6,1,0
0,60,653,20,11.789,0,0
0,63,647,30,17.064,1,0
0,52,678,50,18.625,0,0
1,60,668,30,2.024,1,0
0,62,665,40,7.275,1,1
0,63,660,30,0.081,1,0
0,57,667,20,14.402,1,1
0,54,675,30,4.837,0,0
0,58,660,50,17.881,0,1
0,54,679,50,16.769,1,0
0,63,658,20,13.81,0,0
0,55,675,40,12.563,0,0
0,53,661,40,16.261,1,0
0,55,678,30,13.792,0,1
0,56,669,40,14.461,1,0
0,61,665,40,19.217,1,0
0,65,646,40,17.565,1,1
0,64,657,40,12.291,0,1
0,53,646,40,10.199,0,0
0,63,653,40,16.721,0,1
0,52,654,30,16.241,0,0
0,53,669,50,18.016,0,1
1,58,665,20,15.024,1,0
0,50,643,30,16.199,0,0
1,54,673,50,16.446,0,0
1,62,670,40,19.238,1,0
0,55,664,30,16.49,0,0
0,50,677,30,6.531,0,0
1,60,658,20,13.76,0,0
0,59,652,40,17.581,1,0
0,62,653,40,14.64,1,0
0,65,660,60,9.721,1,1
0,60,668,20,8.512,0,NA
0,60,641,60,19.581,0,NA
1,63,642,110,10.128,0,0
0,55,641,20,15.342,1,0
0,51,646,40,10.816,0,1
0,56,673,30,14.21,1,0
0,52,653,30,10.509,1,1
0,61,675,40,0.743,1,1
0,55,651,40,18.776,0,1
0,62,670,40,11.317,0,0
1,59,654,50,0.666,1,0
0,64,652,60,2.619,0,0
0,53,650,30,5.599,0,1
0,64,658,50,17.464,1,0
0,61,676,30,10.437,0,1
0,52,647,30,13.566,1,1
0,55,667,30,16.249,0,0
0,50,655,50,11.709,1,1
0,62,658,50,10.925,1,1
0,65,662,30,13.688,1,0
0,53,678,50,12.075,1,1
0,55,676,20,14.903,0,NA
0,58,651,50,11.204,1,1
0,61,679,20,17.426,0,NA
0,52,669,50,19.528,0,0
0,58,673,40,7.127,0,1
0,50,677,70,5.312,0,1
0,54,672,60,1.925,0,0
0,55,678,40,10.117,0,0
0,53,645,40,11.228,0,0
0,64,654,40,3.701,1,0
0,65,653,40,16.612,1,1
0,57,672,60,21.193,0,0
0,57,651,30,3.984,0,0
0,53,676,60,24.059,1,0
0,57,644,30,14.12,0,1
0,56,651,50,15.277,1,1
0,54,643,30,19.753,0,1
0,64,657,70,10.234,1,0
0,58,654,50,17.648,0,1
0,55,669,50,2.481,1,1
0,61,669,30,4.319,1,0
0,51,649,30,12.454,1,0
0,61,650,30,8.206,0,1
0,63,645,30,14.901,0,0
0,64,650,40,15.311,0,0
0,55,655,40,16.384,1,0
0,61,641,40,15.96,0,0
0,60,668,30,19.641,1,0
0,52,643,40,4.025,1,0
0,50,668,50,2.306,1,1
0,61,641,30,19.957,0,0
0,61,668,30,11.655,1,0
0,61,672,40,18.671,1,0
0,60,652,50,16.232,1,1
0,61,679,50,13.585,1,0
0,53,655,50,7.135,1,0
0,57,667,50,14.917,1,1
0,51,676,50,13.445,1,1
0,52,652,40,17.165,0,1
0,57,667,20,13.379,1,0
0,63,664,20,51.593,1,0
0,62,651,50,14.03,1,1
1,65,645,50,19.517,1,1
0,61,672,50,4.182,1,1
0,55,664,60,8.23,0,0
0,64,654,110,6.52,1,1
0,51,641,50,17.319,0,1
1,57,652,40,18.02,1,0
0,57,667,40,3.419,0,0
0,64,654,40,4.313,0,0
0,54,651,50,10.064,0,0
0,51,677,40,11.069,1,1
1,50,658,40,15.061,0,0
0,51,667,40,10.186,1,1
0,57,649,40,0.958,0,0
1,53,654,40,0.661,0,1
0,62,657,50,4.575,0,0
0,61,641,50,5.027,1,0
0,50,647,70,1.949,1,0
1,57,663,60,13.187,1,0
0,62,640,20,11.928,0,0
0,50,651,40,7.026,1,0
0,53,646,40,19.392,1,1
0,64,641,40,9.751,1,1
0,55,676,30,8.1,1,0
0,59,679,60,15.84,0,0
1,57,658,50,3.914,0,1
0,62,651,40,19.429,1,0
0,52,647,50,0.254,1,0
0,57,640,40,5.642,0,0
0,55,645,20,14.671,0,1
0,51,665,50,14.177,1,0
0,53,669,40,1.867,1,0
0,63,647,30,14.804,0,1
0,55,672,40,12.442,1,1
0,58,648,40,14.678,1,1
0,51,650,50,11.526,0,1
0,61,675,50,17.486,1,0
0,54,647,50,10.741,0,0
0,60,641,40,11.584,0,0
0,60,644,20,16.993,1,0
0,61,646,40,14.209,1,0
0,63,649,40,18.528,0,0
0,62,663,40,19.864,0,0
0,57,654,60,11.142,1,0
0,60,641,50,1.024,1,0
0,57,657,60,3.387,0,1
0,54,674,50,1.172,1,0
0,65,656,40,14.751,1,1
0,59,655,50,14.681,1,0
0,52,672,40,11.267,1,0
1,56,662,40,14.277,0,1
0,53,677,40,17.731,1,0
0,50,645,30,6.691,1,1
0,64,643,40,15.319,0,0
0,55,663,40,11.464,1,0
0,57,657,40,8.141,1,NA
0,57,668,110,18.861,1,0
0,56,661,50,9.79,0,0
0,51,655,40,8.457,1,1
0,64,665,30,11.751,0,1
0,60,669,50,0.727,1,0
0,64,668,40,10.361,1,0
0,55,660,50,12.183,0,1
1,58,648,50,14.329,0,0
0,63,647,70,6.295,0,0
1,64,673,50,12.418,0,0
0,54,671,20,7.79,1,0
0,56,643,40,19.743,1,0
0,62,676,40,7.574,1,1
0,54,672,60,14.395,1,0
0,64,649,30,9.752,0,0
0,57,660,30,10.29,1,1
0,57,669,50,17.76,1,0
0,54,652,40,9.259,0,1
0,58,668,30,16.025,0,0
0,51,676,40,8.502,1,1
0,51,653,30,12.983,1,0
0,57,646,70,23.711,1,0
0,60,673,40,3.86,1,0
0,59,648,20,16.621,1,1
0,62,657,40,3.422,1,NA
0,63,654,50,0.686,0,0
0,57,664,30,16.633,0,0
1,65,659,30,19.64,0,0
0,60,650,40,7.874,0,1
0,58,658,50,16.799,1,1
0,64,666,30,19.15,0,0
0,56,649,50,16.981,0,0
1,60,645,40,14.418,1,0
0,62,651,50,7.488,1,0
0,59,646,70,10.912,0,1
0,59,675,40,6.208,0,1
1,51,658,30,18.19,1,1
0,62,664,70,1.312,1,1
0,61,664,40,18.106,1,0
0,51,677,30,12.425,1,1
0,53,657,40,13.55,0,1
0,62,647,50,13.863,1,0
0,60,655,40,12.827,1,1
0,58,677,40,11.6,0,0
0,61,678,50,15.329,1,0
1,64,676,30,15.264,1,0
0,56,645,40,3.687,1,1
0,55,645,30,12.71,0,1
0,56,668,20,12.956,1,1
0,51,661,20,19.593,1,0
0,53,659,20,2.372,0,NA
1,60,658,40,3.05,0,NA
0,51,656,50,0.742,1,1
0,57,642,40,11.808,0,1
0,60,648,70,11.416,1,1
0,57,647,50,15.604,0,1
0,59,658,20,13.405,0,1
1,62,659,30,17.879,1,0
0,54,673,60,18.463,0,1
0,58,654,70,15.969,1,1
0,59,673,110,17.502,1,0
0,52,679,40,10.55,0,1
0,64,649,40,10.219,1,0
0,59,640,40,5.52,1,1
0,54,673,20,19.588,0,1
0,52,676,40,19.438,1,NA
0,54,665,30,14.849,1,1
0,59,677,30,2.1,0,0
1,56,658,30,5.654,1,0
0,55,678,30,2.308,0,0
0,56,649,30,0.63,1,0
0,50,661,30,15.627,1,1
0,54,675,30,12.58,0,0
0,51,649,70,10.293,0,1
0,62,653,70,18.747,0,0
0,60,644,30,3.702,0,1
0,61,677,30,12.223,0,0
0,51,666,20,8.775,1,1
0,63,677,20,15.243,1,0
0,53,641,50,0.83,0,1
1,53,642,30,15.06,0,1
0,58,663,50,14.308,1,1
0,50,665,50,10.583,1,0
0,60,644,60,18.313,1,0
0,53,659,40,15.382,1,0
0,62,651,50,6.707,0,NA
0,56,676,20,17.439,1,0
0,50,648,60,19.894,1,1
0,54,645,40,12.701,0,NA
0,53,654,30,3.643,1,1
0,56,665,50,15.699,1,0
0,51,645,30,13.606,0,0
0,58,648,50,5.714,1,1
0,51,670,40,2.733,1,0
0,56,648,40,14.418,0,0
0,51,666,50,6.193,0,1
0,55,673,20,11.798,1,0
0,60,651,20,18.245,0,0
0,58,678,20,11.467,1,0
0,52,657,50,19.297,1,1
0,52,641,40,16.499,1,0
1,60,648,40,17.958,1,NA
0,63,666,50,0.971,0,1
0,53,659,20,12.609,1,1
1,50,642,30,15.83,0,0
0,63,672,20,19.695,1,0
0,52,677,40,11.235,1,0
0,55,665,20,13.658,0,0
0,56,676,50,14.875,0,0
1,65,673,40,14.46,0,0
0,61,641,40,10.65,1,1
0,53,652,50,12.039,0,1
0,63,663,50,4.763,1,0
0,54,642,50,14.53,1,1
0,56,676,70,18.957,1,0
0,55,678,40,12.626,1,1
0,61,647,30,10.547,0,1
0,57,645,50,18.725,1,0
0,63,675,50,14.872,0,0
0,58,662,30,5.477,0,1
0,62,667,30,7.568,0,0
0,63,655,40,5.79,0,0
0,58,670,40,19.417,1,1
0,55,649,40,16.525,0,0
0,51,670,50,15.045,1,0
0,61,651,40,0.339,1,0
0,56,649,70,12.346,1,1
0,52,649,50,12.67,1,1
0,61,654,40,16.989,0,1
0,58,644,30,15.667,1,0
0,60,643,30,7.552,0,0
0,64,657,30,17.187,1,1
0,63,655,40,18.206,0,0
0,62,646,50,15.95,1,1
0,64,666,20,7.345,1,1
0,55,649,40,18.312,0,1
0,54,655,50,12.366,0,1
1,64,678,50,14.424,1,1
0,57,668,50,6.497,1,0
0,60,652,30,18.357,0,0
0,63,675,50,12.896,0,NA
0,52,668,40,10.119,1,0
0,64,679,50,9.867,1,0
0,55,665,40,19.227,1,1
0,61,651,40,5.623,1,0
0,55,670,40,19.717,0,0
0,58,654,30,12.735,0,NA
0,56,659,40,15.706,0,0
0,65,661,40,18.112,1,1
0,57,667,30,3.152,0,0
0,60,661,40,0.203,1,1
0,58,657,30,6.794,0,1
0,50,651,30,17.306,0,0
0,51,672,50,15.951,0,0
0,62,643,30,10.164,0,1
0,64,663,30,13.452,1,1
0,55,651,50,18.822,0,0
0,56,671,50,8.634,1,1
0,52,674,20,14.412,1,0
0,65,667,50,1.646,1,1
0,61,658,30,0.214,0,0
0,64,655,40,6.385,1,1
0,52,645,40,12.004,0,1
0,59,645,70,17.301,1,1
0,51,671,40,2.837,1,1
0,54,678,40,16.212,1,0
0,63,665,20,11.867,1,0
0,56,678,30,12.137,1,1
1,54,670,50,16.525,1,1
0,55,669,40,0.948,1,0
1,61,645,40,1.248,0,0
0,61,676,30,16.612,0,NA
0,56,672,50,8.688,1,1
0,63,648,40,13.899,0,0
0,61,678,30,14.33,1,0
0,54,663,50,3.953,0,0
0,55,667,30,19.64,1,0
0,54,662,30,19.894,1,0
1,55,673,30,17.211,0,0
0,59,657,40,14.318,0,0
0,63,672,20,14.861,1,0
0,57,670,20,16.085,0,1
0,64,655,30,18.03,0,0
0,59,668,30,12.785,1,0
0,56,643,40,16.821,1,0
0,55,660,40,7.952,1,0
0,64,647,30,1.395,0,0
0,64,675,40,14.112,1,0
0,61,659,30,12.198,0,0
0,53,677,70,19.586,0,0
0,50,676,30,15.264,1,1
0,56,675,50,15.979,0,0
0,55,642,50,14.029,1,0
0,64,679,40,11.279,0,0
0,61,668,40,12.498,1,1
0,52,646,50,11.49,1,1
0,50,669,60,14.176,0,0
0,53,643,40,19.305,1,1
1,52,660,30,14.209,0,0
0,55,653,50,14.198,0,1
0,55,678,30,17.299,0,0
0,59,640,30,17.432,0,1
0,62,666,40,18.909,1,0
0,54,667,40,15.396,0,1
0,55,676,40,15.037,0,0
0,60,656,50,14.921,0,0
0,64,672,20,11.459,0,0
0,59,658,50,13.783,1,1
0,61,664,40,16.968,1,0
0,61,669,50,10.652,1,0
0,61,661,20,7.413,1,1
0,60,664,30,10.47,1,1
0,64,641,40,11.583,0,0
0,59,640,40,12.728,1,1
0,56,669,40,2.3,0,0
0,55,665,40,17.194,0,0
0,51,667,40,1.226,0,0
0,58,667,50,18.074,0,0
0,50,669,40,11.291,1,0
0,55,656,20,15.368,0,1
0,55,653,40,1.347,1,0
0,50,666,30,15.121,1,1
0,60,668,40,12.032,1,0
0,59,658,30,5.499,1,0
0,62,640,40,19.655,0,0
0,59,679,60,8.643,1,0
0,56,677,40,19.77,1,0
0,64,649,30,11.93,1,0
0,59,649,30,6.56,1,1
0,57,662,60,11.27,1,0
0,64,645,60,4.728,1,0
0,55,656,40,16.113,0,NA
0,60,668,40,4.546,0,0
0,55,673,30,1.86,1,0
0,63,666,40,2.078,0,0
0,54,678,40,15.946,0,1
0,60,661,30,10.87,0,1
0,59,642,40,2.976,1,1
0,53,672,20,14.751,1,1
1,60,654,30,16.55,1,1
0,60,663,50,18.669,1,1
0,56,668,30,12.574,1,1
0,59,654,40,12.46,1,NA
0,51,674,40,17.465,1,0
0,65,644,30,0.134,1,0
0,56,678,40,2.169,1,0
0,61,664,20,11.138,1,1
0,62,662,20,12.823,1,NA
0,53,671,50,15.519,1,0
0,56,659,50,12.646,0,0
0,52,676,30,16.024,0,1
0,55,643,20,10.584,1,0
0,62,645,50,13.752,1,0
0,55,663,60,16.676,1,1
0,55,661,30,15.344,0,0
0,59,670,40,11.503,0,0
0,51,647,40,18.029,1,1
0,63,662,50,12.34,0,1
0,62,641,40,10.892,1,0
0,64,655,30,19.224,1,1
0,65,652,40,18.088,0,NA
0,58,651,20,2.108,0,1
0,63,644,20,17.945,0,0
0,63,676,40,12.909,1,0
0,64,666,20,12.767,1,0
0,53,643,40,11.768,1,1
0,56,661,50,0.606,1,1
0,53,647,20,16.465,1,1
0,56,647,30,9.684,0,NA
0,57,641,60,10.163,0,1
0,57,678,50,7.179,0,0
0,59,660,30,16.81,1,0
0,62,642,50,18.17,1,0
1,53,651,20,14.594,1,0
0,64,647,20,11.105,0,0
0,62,669,40,11.478,0,0
0,65,656,40,11.665,0,0
0,50,678,40,19.377,1,1
0,64,658,40,1.522,1,0
0,55,656,40,18.705,1,0
0,62,658,40,16.6,1,1
0,60,645,50,2.053,1,1
0,54,659,20,12.56,1,0
0,56,644,30,14.809,0,1
0,60,677,110,12.344,1,1
0,64,671,70,13.526,0,0
0,59,668,50,13.556,1,0
0,52,648,40,14.947,0,0
0,62,651,50,19.846,1,0
0,63,653,30,13.717,1,0
0,55,670,50,12.13,1,1
0,60,650,20,18.817,1,0
0,52,668,50,10.076,0,1
0,61,648,20,0.288,1,1
0,55,670,40,9.843,1,0
0,56,641,40,8.776,1,0
0,59,665,40,8.944,0,0
0,58,658,40,4.621,1,0
1,54,654,50,0.517,1,0
0,52,672,30,15.274,1,1
0,62,660,40,6.165,1,0
0,55,653,50,4.557,0,1
0,55,661,40,13.21,0,0
0,54,677,40,17.773,1,1
0,55,670,40,9.602,1,0
0,51,669,30,15.28,0,1
0,65,665,40,15.033,1,1
0,56,659,20,18.926,0,0
0,53,674,50,7.696,1,0
1,58,663,40,10.665,1,0
0,54,641,50,17.838,1,1
0,51,655,50,17.624,1,0
0,58,646,50,18.52,1,0
0,58,675,40,16.201,0,1
0,65,646,40,13.529,1,0
0,51,656,40,0.748,0,0
0,58,646,40,9.142,0,1
0,58,676,40,14.906,0,1
0,59,673,40,7.903,1,1
0,57,677,50,9.339,0,0
0,55,646,50,10.496,0,1
0,59,657,20,17.762,1,0
0,57,645,70,9.608,1,0
0,64,642,40,15.731,0,NA
0,52,666,50,11.108,1,0
1,51,671,20,11.238,0,1
0,63,678,30,15.925,0,0
0,62,678,50,19.003,1,1
0,59,652,50,10.441,0,NA
0,57,641,50,0.656,1,0
0,58,643,50,9.793,1,0
0,65,641,40,3.745,0,0
0,60,653,50,13.436,1,0
0,56,643,50,12.677,0,0
0,62,651,40,6.924,1,1
0,50,644,40,8.716,1,0
0,56,665,40,11.482,1,NA
0,52,666,40,10.49,0,1
0,56,669,50,10.658,1,0
0,51,641,40,1.297,1,0
0,64,646,30,4.386,1,0
0,64,659,40,2.823,0,1
0,56,678,20,15.384,0,1
0,50,667,30,13.624,1,0
0,59,676,30,14.584,0,0
0,51,647,40,6.734,1,0
0,59,642,20,9.262,0,1
0,60,676,40,3.713,1,1
0,56,641,20,14.696,1,0
0,56,673,60,8.2,0,1
0,62,648,70,5.332,1,1
0,57,646,50,8.705,1,1
0,64,666,50,11.373,1,1
0,60,640,30,16.692,0,0
0,54,671,50,11.652,1,0
0,50,652,40,19.282,0,1
0,56,652,40,12.516,0,1
0,55,663,50,3.834,0,NA
0,51,679,40,11.551,0,1
0,63,654,30,19.911,1,1
0,58,658,40,18.046,1,NA
0,62,674,30,7.292,1,0
0,64,676,40,18.075,1,0
1,61,657,40,14.301,0,1
0,58,662,20,18.795,1,0
0,61,677,30,18.714,1,0
0,60,647,40,19.56,0,1
0,58,674,40,0.996,1,0
0,57,672,30,11.264,0,0
0,57,679,60,15.215,0,1
0,53,674,40,1.368,0,1
0,63,664,40,17.894,1,1
0,58,670,30,11.476,0,0
0,56,660,20,8.162,0,1
0,59,647,30,11.734,1,0
0,59,653,40,3.299,0,1
0,56,660,50,14.511,1,1
0,53,648,20,12.613,0,0
0,56,656,20,17.288,1,1
0,59,647,70,17.35,1,0
0,64,668,40,2.252,1,1
0,54,641,40,6.719,0,0
0,53,653,70,9.206,0,0
0,52,665,40,6.253,1,1
0,54,668,30,17.735,0,1
0,54,669,30,12.257,0,NA
0,51,653,20,18.108,1,1
0,62,654,40,17.167,1,1
0,61,649,50,16.367,1,0
0,55,647,30,7.342,1,0
0,55,650,70,12.759,1,0
0,59,642,70,3.047,0,1
0,55,651,50,14.382,1,0
0,64,652,30,11.019,1,0
0,60,656,20,3.23,1,0
0,60,676,60,5.781,1,0
1,61,652,50,16.364,1,1
1,53,643,30,14.079,1,1
0,64,670,60,19.732,1,0
0,63,640,30,13.911,1,0
0,55,675,50,10.138,1,0
0,53,655,40,18.694,1,NA
0,52,647,50,9.705,0,1
0,55,644,40,7.189,1,0
0,61,677,50,14.266,0,0
0,58,656,40,12.445,1,0
0,58,675,40,13.003,0,0
0,55,656,40,1.09,1,0
0,63,659,60,11.855,0,0
0,62,671,40,3.17,1,0
0,57,660,40,11.504,1,NA
0,54,651,30,18.713,1,1
0,53,642,50,13.024,0,0
0,56,648,110,15.289,1,0
0,53,642,40,3.847,1,NA
0,60,669,40,19.675,0,1
0,54,664,50,14.42,0,1
0,52,662,40,15.365,1,0
0,54,656,40,12.015,1,0
0,61,678,30,19.34,0,0
0,52,640,40,14.913,0,0
0,59,671,40,18.215,0,1
0,62,654,40,1.949,1,0
1,51,661,20,7.462,0,NA
0,57,658,40,1.457,1,NA
0,62,643,60,4.122,1,0
0,53,673,40,9.972,1,1
0,56,663,50,18.232,0,0
0,51,668,30,12.909,0,1
0,61,641,70,10.786,1,1
0,60,671,40,12.491,0,0
0,63,664,50,11.97,1,NA
0,54,665,30,7.452,1,0
0,54,652,30,17.056,0,1
1,57,663,40,18.81,0,1
0,65,663,30,15.993,1,1
0,51,661,40,0.724,1,0
0,58,676,40,4.724,0,0
1,59,643,50,18.76,0,0
0,56,643,30,8.21,1,NA
0,61,671,50,23.966,1,1
0,64,669,20,13.295,1,NA
1,60,669,110,0.595,1,0
0,55,656,60,18.223,0,0
0,56,678,60,8.459,0,1
0,55,664,40,19.224,1,0
0,51,660,70,11.311,1,NA
0,54,655,40,9.384,1,0
0,51,663,50,14.512,1,0
0,65,665,20,1.854,0,0
1,52,659,20,15.613,0,0
0,55,642,30,12.355,1,1
0,60,658,40,1.931,1,1
0,59,646,50,0.717,0,1
0,65,645,30,4.097,0,0
0,56,678,40,15.209,1,0
0,60,676,40,19.609,1,0
0,61,672,20,7.769,1,1
0,60,662,50,11.304,1,0
0,59,658,20,12.948,0,0
0,63,642,50,14.788,0,NA
1,64,664,20,19.456,1,1
0,57,659,50,13.795,1,0
0,52,676,50,19.139,1,0
0,50,641,40,12.256,0,0
0,60,676,20,17.576,1,0
0,57,671,110,17.675,1,0
0,57,665,40,11.47,1,0
0,53,662,40,15.509,1,1
0,50,651,50,7.58,0,0
0,58,667,40,7.297,0,0
1,50,642,40,12.659,1,0
1,57,663,40,12.345,1,1
0,53,646,30,15.542,1,NA
0,52,672,30,13.89,0,1
0,51,642,20,18.092,0,0
0,54,665,60,18.863,0,1
0,64,662,40,12.454,1,0
0,55,666,50,12.742,0,0
0,61,679,40,17.246,0,0
0,58,679,70,10.454,0,1
0,51,660,20,13.758,1,1
0,64,652,70,11.101,1,0
0,51,670,30,7.105,1,0
0,54,656,70,1.316,0,1
0,59,662,20,8.944,0,1
0,62,652,40,16.121,0,0
0,61,677,50,12.408,0,1
0,63,673,60,2.115,1,1
1,56,669,30,3.759,1,0
1,60,647,40,10.154,0,0
0,61,670,30,11.609,1,0
0,59,670,30,4.682,1,1
0,57,662,40,1.999,1,0
0,51,676,40,7.191,1,1
0,52,656,40,4.577,1,0
0,54,675,30,12.885,1,1
0,60,644,60,6.054,1,1
0,57,677,40,18.031,0,1
0,50,674,40,16.129,1,0
1,62,671,50,5.682,0,0
0,56,662,40,10.151,1,0
1,59,648,50,10.128,1,0
0,56,668,50,14.102,0,1
0,57,643,70,8.364,0,1
0,63,678,50,2.419,1,1
0,51,677,40,19.58,0,0
0,59,660,30,17.814,1,1
0,63,659,50,9.646,1,0
0,64,662,40,15.28,1,0
0,63,666,40,16.81,1,1
0,59,667,70,15.955,0,0
1,53,674,40,17.407,1,0
0,63,645,30,1.819,1,0
0,56,661,30,4.327,1,NA
0,55,648,40,11.274,1,0
0,62,651,30,19.346,1,0
0,55,642,30,15.227,1,0
0,65,658,40,12.806,1,0
0,57,657,40,16.102,0,0
0,62,670,40,2.623,1,0
0,57,679,30,0.751,0,1
0,50,653,40,8.548,0,0
0,53,663,40,17.317,0,1
0,63,642,40,17.919,0,1
0,61,671,40,12.429,0,0
0,50,660,50,15.159,1,1
0,62,663,30,4.606,0,1
0,63,685,40,12.507,1,0
0,58,684,50,0.525,1,0
0,55,693,60,12.466,1,0
1,50,702,40,0.035,1,0
0,62,691,40,18.624,0,0
0,53,698,70,14.879,0,1
0,54,695,30,19.92,0,1
0,58,699,40,14.097,1,0
0,64,717,20,5.141,1,0
1,57,714,30,17.254,1,1
1,51,686,70,8.189,1,0
0,57,699,40,1.693,0,0
0,62,712,30,10.597,1,1
0,55,685,30,17.345,1,0
0,53,691,50,2.519,0,1
0,51,711,30,16.913,1,1
0,55,691,50,1.453,1,0
0,52,705,40,11.362,1,0
0,56,719,40,11.715,1,0
1,54,706,40,13.37,0,NA
0,51,697,20,17.322,1,NA
0,61,697,30,4.317,0,0
0,62,711,20,18.934,1,1
1,53,690,40,7.496,0,1
0,53,696,50,18.527,0,0
0,53,717,20,12.258,1,1
0,52,695,40,10.887,0,1
0,56,718,50,10.441,1,0
0,54,712,50,9.968,1,1
0,54,684,40,19.655,1,0
0,50,696,50,5.259,0,0
0,54,715,30,1.669,1,1
0,54,698,40,2.363,1,0
0,63,711,40,2.035,1,0
0,60,691,50,3.638,1,0
0,62,695,20,15.788,1,1
0,63,682,50,14.748,1,1
0,62,694,50,7.223,1,NA
0,51,688,40,3.444,1,0
0,58,712,50,12.826,0,0
0,54,695,20,9.858,1,1
1,52,707,50,13.518,1,0
0,58,714,40,5.577,1,1
0,63,705,40,9.34,0,0
0,58,691,50,9.802,0,0
0,54,718,40,2.644,1,1
0,55,683,30,11.26,0,0
0,60,702,40,5.736,1,0
